baseline_x,baseline_y,resnet_x,resnet_y,class_idx,class_name
11.581345,5.642482,15.345976,2.1699743,5,Pasture
11.131446,2.269956,14.853559,1.1100335,5,Pasture
11.629046,5.4338775,15.421115,2.2122884,5,Pasture
11.055175,1.6294801,14.576544,0.5990049,5,Pasture
11.004973,2.728567,16.002893,1.779859,5,Pasture
10.134153,2.6637182,15.496396,1.0728528,5,Pasture
11.1142235,1.3947353,15.384595,1.1733389,5,Pasture
11.946483,7.053317,14.823381,2.0357451,5,Pasture
1.3253987,7.5652223,13.373176,3.15283,5,Pasture
10.824453,2.54476,15.864761,1.7587458,5,Pasture
1.4331504,7.733714,13.173019,3.0201344,5,Pasture
16.33838,2.843432,13.303851,3.003839,5,Pasture
11.220093,7.2807994,15.287586,2.1991916,5,Pasture
10.955979,3.209511,15.931382,1.6554089,5,Pasture
11.042774,8.136727,15.405625,2.2898548,5,Pasture
10.643795,2.2145844,14.953618,0.884018,5,Pasture
0.95063114,7.288466,13.221297,2.9457376,5,Pasture
15.221137,7.916716,15.479447,2.260759,5,Pasture
11.020861,1.674303,14.682247,0.6993193,5,Pasture
11.03064,0.5004202,14.921542,0.5404976,5,Pasture
11.959932,3.2086513,15.901623,1.5110208,5,Pasture
11.429728,1.759937,15.89733,1.5335894,5,Pasture
1.1274719,7.0615697,13.2802925,3.0690186,5,Pasture
11.942928,4.2197623,14.283736,0.24697906,5,Pasture
9.525476,3.8118517,15.839716,1.2180394,5,Pasture
12.185214,3.6585522,15.572695,1.5017128,5,Pasture
14.983623,4.9069357,15.538311,2.0114822,5,Pasture
1.3497111,7.7013497,13.618414,3.1286626,5,Pasture
11.699042,3.7995894,15.843547,1.6366744,5,Pasture
12.314238,2.8937016,15.260169,1.0687586,5,Pasture
12.169566,8.015211,14.793413,1.6649795,5,Pasture
1.4361978,7.7294073,13.400009,3.135409,5,Pasture
10.469371,2.5282865,15.559952,0.95546615,5,Pasture
12.304473,3.3269026,14.40884,0.30537432,5,Pasture
10.941715,0.47492385,14.397421,0.35062817,5,Pasture
1.1013327,7.184218,13.45807,3.1776714,5,Pasture
10.506909,1.4289706,14.466624,0.2434594,5,Pasture
16.239313,2.7254813,13.311006,2.901539,5,Pasture
9.89531,2.150973,15.435276,0.8898779,5,Pasture
10.863678,1.1068529,14.959367,0.46704933,5,Pasture
11.199125,3.5494142,15.9974375,1.7715454,5,Pasture
11.283001,2.0047183,14.515178,0.47680175,5,Pasture
11.175973,0.13229622,15.3705015,1.1631678,5,Pasture
10.542467,6.086817,15.606986,2.2514598,5,Pasture
11.582484,4.475689,15.716133,1.8516386,5,Pasture
11.017463,3.3451583,15.826384,1.7403158,5,Pasture
1.568079,7.3646226,13.258801,2.9410295,5,Pasture
0.97968304,7.0032787,13.448345,3.1925437,5,Pasture
11.061996,2.2338634,15.749849,2.1435914,5,Pasture
11.499637,0.39539602,14.421831,0.7996392,5,Pasture
0.9240752,6.9371853,13.172453,3.0416205,5,Pasture
11.1022215,1.6485672,15.720287,1.4857798,5,Pasture
11.24564,2.876383,15.602959,2.0010417,5,Pasture
11.503583,2.5016003,14.955936,0.8929828,5,Pasture
0.93732727,7.126281,13.456942,3.224604,5,Pasture
10.570351,3.3879166,15.925124,1.8330858,5,Pasture
11.427031,0.9844796,13.882609,-3.5072148,5,Pasture
10.781869,2.9995186,15.918116,1.7233422,5,Pasture
10.532371,2.8486621,15.619035,1.3586645,5,Pasture
1.2957128,7.785265,13.531064,3.2984772,5,Pasture
1.1930805,7.3751307,13.569504,3.179445,5,Pasture
10.732304,0.9857222,15.159192,1.0848832,5,Pasture
11.540583,2.4249904,14.688638,0.74007666,5,Pasture
11.062167,3.274947,15.92016,1.7450132,5,Pasture
11.551316,3.819172,15.759933,1.5501986,5,Pasture
13.443384,2.6077542,14.341104,0.31553182,5,Pasture
10.351807,7.6171923,15.314708,2.2105706,5,Pasture
11.89778,7.620961,15.246301,2.0019238,5,Pasture
11.180944,0.8362866,15.803324,1.3304297,5,Pasture
10.715665,1.6164703,15.113599,1.1137948,5,Pasture
11.01606,2.5865784,15.726188,1.3968087,5,Pasture
12.673025,3.3248022,14.552409,0.6651729,5,Pasture
12.155746,3.7381208,14.654735,0.70561486,5,Pasture
10.71021,2.3372238,14.862836,0.68569255,5,Pasture
12.105007,4.232379,14.693563,1.1570003,5,Pasture
10.371984,2.3483322,15.327277,0.9954828,5,Pasture
10.725147,4.009575,15.962149,1.9459198,5,Pasture
11.064623,1.9068992,15.56139,1.0173652,5,Pasture
1.8115627,7.838161,13.289105,3.216812,5,Pasture
10.854568,1.215709,15.563558,1.0117856,5,Pasture
1.3420509,7.662076,13.494105,3.2309265,5,Pasture
11.216925,0.42236832,14.451359,0.48154083,5,Pasture
11.160728,4.2288904,15.935335,1.7633023,5,Pasture
1.6731344,7.3664274,13.29971,3.130517,5,Pasture
11.078507,1.9586041,15.579782,1.2533869,5,Pasture
11.164797,0.33353314,14.753107,0.62097543,5,Pasture
10.589169,2.158199,15.674623,1.4951248,5,Pasture
1.122932,7.2163877,13.596317,3.3222518,5,Pasture
1.2552909,7.1560397,13.23329,2.997343,5,Pasture
1.2129589,7.2586393,13.69936,3.211651,5,Pasture
7.4024687,8.284145,13.624796,3.1650343,5,Pasture
10.259056,2.2188833,15.106802,0.8244769,5,Pasture
10.855329,4.6921186,15.829948,1.5689789,5,Pasture
10.929513,4.802271,15.673997,2.2686276,5,Pasture
1.9890101,7.550502,13.3214655,3.0604894,5,Pasture
10.712623,1.3038597,15.549257,1.3725518,5,Pasture
1.2541829,7.261639,13.55017,3.2568753,5,Pasture
10.615304,4.264595,15.785594,2.1480694,5,Pasture
11.0767765,1.555199,15.854559,1.4746013,5,Pasture
10.747945,2.51308,15.765593,1.388499,5,Pasture
13.185233,7.8022995,15.068033,2.1492603,5,Pasture
10.63628,2.6901946,15.535966,1.3052101,5,Pasture
9.529673,4.099889,16.001123,2.0078034,5,Pasture
10.470641,4.5396523,15.951327,1.8022867,5,Pasture
9.804108,2.295442,15.064423,0.6852054,5,Pasture
10.647568,1.3513994,15.475157,1.273751,5,Pasture
11.460262,1.3227292,15.871219,1.9991357,5,Pasture
11.365066,5.3150916,15.327827,2.2934785,5,Pasture
10.719136,1.7133719,15.110789,0.7104163,5,Pasture
11.476713,4.574638,15.592062,1.9961716,5,Pasture
2.1261537,7.6435614,13.222733,3.0536525,5,Pasture
10.535093,1.7749608,14.628197,0.4454324,5,Pasture
12.33248,3.675725,14.410703,0.49861234,5,Pasture
10.360313,6.524825,15.678767,2.2392628,5,Pasture
10.854522,4.3596377,16.019045,1.9804279,5,Pasture
10.754926,1.5012163,14.893647,0.45014358,5,Pasture
0.95446545,6.975191,13.217036,3.0902228,5,Pasture
10.640088,2.88601,15.815692,1.4518496,5,Pasture
1.0430515,6.9730783,13.237374,3.090586,5,Pasture
11.253002,4.878461,15.507572,2.2466328,5,Pasture
10.643176,1.9346195,15.568068,1.260592,5,Pasture
9.754768,2.028465,14.4151535,0.28269178,5,Pasture
10.908162,1.7300574,15.503043,1.118897,5,Pasture
15.098378,7.9042478,15.486515,2.2506583,5,Pasture
11.953732,4.228801,14.529474,0.82644606,5,Pasture
10.953855,0.5734302,14.652172,0.35116172,5,Pasture
11.10288,1.436774,14.991539,0.9253539,5,Pasture
1.281449,7.5066123,13.188657,3.0381446,5,Pasture
11.239209,5.5634394,15.65021,2.2407677,5,Pasture
11.435672,1.3455975,14.11064,-0.0482789,5,Pasture
12.551151,3.248966,15.490183,1.3813779,5,Pasture
10.764605,3.0007663,15.866575,1.6656891,5,Pasture
10.780786,1.1248901,14.799834,0.8861633,5,Pasture
12.379056,5.381123,14.065308,0.31286177,5,Pasture
1.3482537,7.7455516,13.6555395,3.1809597,5,Pasture
11.644286,5.527618,15.212569,2.1726437,5,Pasture
11.061984,1.5596155,14.798862,0.8503346,5,Pasture
11.079504,1.364559,14.633661,0.46672082,5,Pasture
11.258684,9.20249,15.112192,2.1005666,5,Pasture
11.355712,5.5401692,15.4934,2.1501575,5,Pasture
10.613723,1.9077864,14.559069,0.42332765,5,Pasture
11.551562,5.6090703,15.610984,2.2141807,5,Pasture
11.405619,0.8682291,14.711107,0.4516719,5,Pasture
12.2124815,3.4475594,15.431638,1.18463,5,Pasture
10.721982,1.2405394,14.811371,0.61599,5,Pasture
10.759635,1.0846992,15.485315,1.2927538,5,Pasture
10.106671,1.6814154,15.274979,1.002132,5,Pasture
0.8865275,6.913445,13.571993,3.3915935,5,Pasture
11.596471,5.560953,15.312481,2.2992404,5,Pasture
10.864434,3.034907,15.351319,1.1848205,5,Pasture
1.1413829,7.474498,13.65327,3.2425995,5,Pasture
10.33291,1.5688254,14.364265,0.30399865,5,Pasture
10.881358,3.5733688,15.862549,1.6818323,5,Pasture
10.967138,0.5444129,15.115413,1.0595075,5,Pasture
12.817204,6.661763,14.708432,0.8838252,5,Pasture
11.416526,3.9466875,14.81737,1.1858355,5,Pasture
1.2239255,7.709548,13.660702,3.1464963,5,Pasture
11.065255,3.3914254,15.515455,1.3443787,5,Pasture
13.184671,7.7212744,15.376264,2.07655,5,Pasture
11.440665,1.7774634,15.552906,1.5324467,5,Pasture
11.629147,3.2838635,14.570034,0.793628,5,Pasture
12.094584,2.8710845,15.348592,1.001388,5,Pasture
1.7726637,7.47767,13.266068,2.964585,5,Pasture
1.0692062,7.1477857,13.35658,3.2326214,5,Pasture
11.094022,0.38718688,15.11991,1.0265274,5,Pasture
10.801544,2.157937,15.670444,1.5657495,5,Pasture
1.6519324,7.347901,13.269496,3.1801639,5,Pasture
2.469535,7.8162827,13.28663,3.0247467,5,Pasture
11.166179,1.3316808,14.839328,0.9322833,5,Pasture
10.608707,2.7353215,15.644082,1.3876001,5,Pasture
12.220513,3.9139132,14.676349,1.1336914,5,Pasture
13.3562565,6.727446,14.935076,0.5561341,5,Pasture
11.196865,1.1393092,14.888004,0.92026114,5,Pasture
11.237373,3.3229809,15.8491535,1.8444126,5,Pasture
11.074469,0.74284947,14.635831,0.8616218,5,Pasture
10.631532,4.277747,15.855055,1.6278584,5,Pasture
12.117745,3.7193782,15.022535,1.047101,5,Pasture
11.189019,1.2814848,15.188708,0.734204,5,Pasture
10.84177,1.1735543,14.660311,0.44409746,5,Pasture
10.628072,3.015864,15.839109,1.579732,5,Pasture
15.886315,5.4435754,15.899636,1.8556556,5,Pasture
10.351167,6.124701,15.7903805,1.8606861,5,Pasture
12.449539,7.2914143,14.315323,1.2071525,5,Pasture
1.0567263,7.35709,13.483279,3.2114544,5,Pasture
1.4138132,7.4964952,13.368892,3.015611,5,Pasture
11.984806,-0.46372336,13.906559,-3.7307818,5,Pasture
1.0574174,7.0874667,13.4288025,3.1706767,5,Pasture
10.762779,3.1563272,15.908205,1.6654314,5,Pasture
1.6501626,7.7924037,13.234475,3.0437956,5,Pasture
10.879238,0.42516983,14.371946,0.2874042,5,Pasture
11.089509,1.2561553,14.698145,0.7214683,5,Pasture
10.248799,2.2990034,15.513654,1.122881,5,Pasture
11.596402,5.42704,15.5532875,2.1827521,5,Pasture
11.0186405,2.153607,15.246932,1.0668552,5,Pasture
1.1197908,7.4464574,13.292599,2.9606473,5,Pasture
11.111948,1.4704869,15.096438,0.51373464,5,Pasture
10.942247,1.3681303,15.738794,1.3295856,5,Pasture
11.471577,0.8589352,15.053826,0.979137,5,Pasture
2.3525763,7.741233,13.228694,2.9536593,5,Pasture
1.1198497,7.0354433,13.211827,3.0347438,5,Pasture
9.797418,2.1080916,15.201556,1.1850066,5,Pasture
10.79943,2.9671617,15.812345,1.5901752,5,Pasture
10.14285,1.9083087,14.896916,0.474215,5,Pasture
12.173445,2.8843794,14.855535,0.9748148,5,Pasture
11.68847,3.9591665,15.5183935,1.5177099,5,Pasture
10.665212,2.9718187,15.952318,1.8312955,5,Pasture
16.226788,2.668254,9.860728,-3.3011215,5,Pasture
10.813796,1.1867205,15.498605,1.2185311,5,Pasture
1.265095,7.5366106,13.384186,3.129322,5,Pasture
10.635289,2.7753284,15.037749,0.6288501,5,Pasture
10.962869,4.4253845,15.64829,1.9498014,5,Pasture
10.723817,1.1708825,15.52331,1.1930069,5,Pasture
0.9641958,7.338522,13.5845995,3.1130888,5,Pasture
11.203105,0.3280314,14.679364,0.7348156,5,Pasture
11.703284,4.2120953,15.719729,2.0616066,5,Pasture
11.144502,1.1180999,14.789898,0.59964067,5,Pasture
11.35829,4.3881097,15.1193285,1.3711625,5,Pasture
11.579773,3.0949361,15.835895,1.4537064,5,Pasture
1.0892336,7.2032156,13.310349,3.1504917,5,Pasture
12.401697,4.2475405,15.478181,1.3565482,5,Pasture
11.09864,1.881737,15.069873,1.111697,5,Pasture
12.0456505,4.890237,14.755929,1.1440889,5,Pasture
12.47444,2.891459,15.418809,1.1206187,5,Pasture
10.684909,1.8201406,15.649675,1.4422867,5,Pasture
10.7985115,0.6083243,15.3265705,1.0121946,5,Pasture
12.315956,3.695817,14.214827,0.28555298,5,Pasture
12.425654,4.3650355,14.380738,0.61865634,5,Pasture
10.764076,2.4783237,15.718659,1.3399017,5,Pasture
11.584198,5.5223265,15.604498,1.9519914,5,Pasture
10.850263,3.0428126,15.934243,1.7698836,5,Pasture
12.361782,4.4889035,14.635288,0.7401454,5,Pasture
10.946004,0.4895298,14.697702,0.522988,5,Pasture
10.666071,1.2054449,15.083692,1.1062024,5,Pasture
11.234049,4.382114,15.990617,1.563194,5,Pasture
10.835257,1.5145645,14.640463,0.6130753,5,Pasture
11.617814,5.606092,15.347189,2.127233,5,Pasture
11.471209,5.8796735,15.430111,1.9506129,5,Pasture
12.293336,7.556944,15.5311165,2.30755,5,Pasture
11.020709,2.284669,15.200766,1.0835489,5,Pasture
13.501209,6.8896747,15.313618,2.261347,5,Pasture
1.039989,7.339462,13.593531,3.299611,5,Pasture
10.625182,1.9764473,14.699362,0.48543817,5,Pasture
1.1389662,7.124983,13.221956,3.0771067,5,Pasture
10.820253,1.0128294,15.437322,1.1765237,5,Pasture
10.789635,1.1625451,15.4715605,0.94516253,5,Pasture
11.266408,1.2590779,14.882373,0.7098893,5,Pasture
11.130135,5.893414,15.513474,2.286781,5,Pasture
11.399159,4.4150662,14.838301,1.2580286,5,Pasture
10.712527,1.5623363,14.628855,0.51207066,5,Pasture
2.1092412,7.925023,13.356989,3.067169,5,Pasture
1.0687659,7.4794817,13.355886,2.968722,5,Pasture
10.772171,7.8063936,15.095308,2.170654,5,Pasture
11.547438,1.1873391,15.703829,1.7902622,5,Pasture
1.3361188,7.8267097,13.631059,3.2741592,5,Pasture
10.945643,5.10849,15.591263,2.179819,5,Pasture
11.035937,0.98617107,15.613745,1.2875279,5,Pasture
10.627393,1.8866657,15.778596,1.3019669,5,Pasture
11.761949,7.8943872,15.560179,2.29367,5,Pasture
12.271605,4.903716,15.390468,2.0611298,5,Pasture
10.246272,2.1130078,15.092518,0.63529927,5,Pasture
10.940704,2.559597,15.955434,1.7847226,5,Pasture
12.9863825,4.1331925,14.127531,0.20385517,5,Pasture
12.584362,2.95,13.95091,0.25967303,5,Pasture
10.9003,5.8773813,15.460102,2.152357,5,Pasture
10.68383,4.111705,15.775409,1.7200279,5,Pasture
11.76233,5.703761,15.335085,2.1453025,5,Pasture
10.199627,1.6506784,14.88071,0.4917351,5,Pasture
11.549342,5.9911747,15.557594,2.2191768,5,Pasture
1.4802821,7.747883,13.299323,2.9714,5,Pasture
10.831959,2.2653694,15.797915,1.2868894,5,Pasture
15.046535,3.9735959,13.943876,0.14753202,5,Pasture
10.876929,1.3470047,15.506504,1.0355922,5,Pasture
11.0979805,3.5972106,15.71808,1.8456327,5,Pasture
10.692457,1.7935224,15.39966,1.0838274,5,Pasture
11.108236,0.32590872,14.175431,0.18006386,5,Pasture
1.6450176,7.397427,13.400247,3.1140063,5,Pasture
10.81083,0.9734729,14.990176,0.6888563,5,Pasture
10.723059,2.6259181,15.271383,1.0710843,5,Pasture
10.971384,3.8674915,15.505191,1.1339527,5,Pasture
1.5967745,7.415653,13.795832,3.1336253,5,Pasture
10.764153,2.8047497,15.904143,1.8331988,5,Pasture
15.512084,5.034464,15.238359,1.5059589,5,Pasture
10.760308,2.6937497,15.349779,1.0968391,5,Pasture
11.106665,0.53360736,14.930955,0.5988017,5,Pasture
2.5146682,8.126421,13.430304,2.9633188,5,Pasture
10.893306,1.6643159,15.044793,1.0930008,5,Pasture
11.56267,2.9075534,15.710151,1.3816193,5,Pasture
10.546147,2.8461416,15.555828,1.36545,5,Pasture
12.288371,3.847445,14.503578,0.9691313,5,Pasture
2.4209712,7.6522193,13.344146,2.9668422,5,Pasture
10.8975115,3.0536237,15.730243,1.2963148,5,Pasture
12.321763,3.6477478,14.342529,0.5704196,5,Pasture
12.131054,4.6533165,14.763665,1.2658951,5,Pasture
10.893567,2.798288,15.778895,1.6063801,5,Pasture
11.056512,2.1706474,14.976134,0.52342504,5,Pasture
10.936755,2.2706602,15.862126,1.8201567,5,Pasture
11.324602,2.5967007,15.433581,0.88928217,5,Pasture
10.52344,1.8180451,14.6247,0.45021236,5,Pasture
11.552749,2.7058277,15.162079,0.7587013,5,Pasture
11.023803,1.3154862,15.861944,1.5060256,5,Pasture
11.097026,1.0346668,14.708591,0.68057144,5,Pasture
10.957496,3.7184613,14.568923,1.0128618,5,Pasture
1.327892,7.6335187,13.448169,3.1409252,5,Pasture
11.152668,0.32835305,14.665693,0.6693449,5,Pasture
10.841121,1.3382223,14.614089,0.5510124,5,Pasture
11.348282,4.109603,14.76525,1.2993467,5,Pasture
12.861093,4.393071,14.801109,1.30551,5,Pasture
1.5765333,7.716525,13.373897,2.945336,5,Pasture
11.271975,5.165331,15.665243,2.1483226,5,Pasture
10.593283,2.748528,15.178456,0.65074676,5,Pasture
11.784333,7.0438204,15.144533,2.1292286,5,Pasture
11.458786,1.1628077,14.803283,0.94967383,5,Pasture
12.428413,3.7842941,14.371897,0.5641263,5,Pasture
10.925621,0.4930785,14.35911,0.37765548,5,Pasture
11.014772,4.360164,15.590374,2.1658065,5,Pasture
11.350158,4.584927,15.317321,1.6935484,5,Pasture
10.644271,2.8897285,15.851178,1.6376467,5,Pasture
12.372788,3.7695205,14.362497,0.40941617,5,Pasture
11.658362,5.498054,15.530468,2.1998985,5,Pasture
11.437108,1.8211828,15.748553,1.5491022,5,Pasture
10.018431,4.112072,15.958616,2.115325,5,Pasture
10.689562,3.0623715,15.746637,1.7119373,5,Pasture
11.669849,4.0401626,15.690459,1.9570826,5,Pasture
11.46633,1.579771,14.850748,0.9079042,5,Pasture
10.699174,3.8166075,15.916747,1.9559177,5,Pasture
12.057123,3.674825,15.218705,0.9515032,5,Pasture
11.060361,0.49268004,14.97105,0.55588144,5,Pasture
10.772752,0.9185614,14.585875,0.85741216,5,Pasture
11.110779,1.4557463,15.071477,0.90779847,5,Pasture
11.092353,4.4756813,15.624467,2.1527255,5,Pasture
10.862366,4.3996344,15.9928665,1.7988988,5,Pasture
11.750765,3.039035,14.61568,0.80186385,5,Pasture
11.651302,5.5729613,15.584194,2.0822644,5,Pasture
11.548732,5.222935,15.739032,2.1051123,5,Pasture
11.237142,0.80106395,14.618333,0.43883505,5,Pasture
11.3460865,0.56867635,15.374347,0.9195087,5,Pasture
10.818955,1.438055,15.838891,1.3156561,5,Pasture
11.259874,1.3463048,14.499831,0.38337922,5,Pasture
1.1796678,7.4438143,13.53597,3.2724586,5,Pasture
11.78908,3.1203494,15.683369,1.3685458,5,Pasture
10.263875,3.8391635,15.8965025,1.6941451,5,Pasture
12.388967,4.4629765,15.563066,1.8527132,5,Pasture
11.100363,2.7542543,15.774633,1.3221984,5,Pasture
11.67532,5.4213696,15.429268,2.198584,5,Pasture
11.217596,1.2084793,15.12369,0.8852354,5,Pasture
11.229752,4.5910697,15.54872,1.8462315,5,Pasture
11.561691,5.615422,15.330041,2.2390463,5,Pasture
11.818568,3.8941767,14.720546,1.1483175,5,Pasture
10.319068,4.5712795,15.561401,1.3639548,5,Pasture
10.99866,3.031452,15.563297,1.2118605,5,Pasture
11.273229,4.488405,15.348316,1.7270521,5,Pasture
10.158063,1.6943818,14.991749,0.8357746,5,Pasture
12.304777,2.884389,14.78018,0.6240197,5,Pasture
10.335978,2.242872,15.307649,0.96451044,5,Pasture
11.098177,1.9528103,15.702932,1.728639,5,Pasture
9.42137,2.3868487,15.694906,1.2553673,5,Pasture
10.158492,1.6887867,15.414723,1.1033641,5,Pasture
11.577396,5.2427874,15.711431,2.2359564,5,Pasture
10.009924,1.6832763,14.83377,-3.8610718,5,Pasture
12.61215,3.6853857,14.377591,0.43535134,5,Pasture
15.2473345,7.426675,14.873142,2.0883412,5,Pasture
10.814563,2.9214666,14.893089,1.1631558,5,Pasture
11.666681,3.2030296,15.008114,0.83343804,5,Pasture
11.719011,6.2149734,15.532869,2.1160092,5,Pasture
1.1762265,7.3751235,13.42917,3.1833522,5,Pasture
1.3994225,7.6740375,13.338853,3.0040028,5,Pasture
1.3043561,7.189689,13.130192,2.9962964,5,Pasture
11.3106575,-0.22014388,15.470173,1.2862656,5,Pasture
9.548644,4.972606,15.822104,2.1212928,5,Pasture
11.54766,5.7676425,15.442125,2.1897037,5,Pasture
1.2987529,7.75427,13.545115,3.1686869,5,Pasture
11.4736,4.1838427,15.030301,1.4411259,5,Pasture
10.465603,2.790295,15.123932,0.58385015,5,Pasture
10.739043,3.9837608,14.795044,1.1345649,5,Pasture
10.917815,3.9210863,15.77297,1.8980582,5,Pasture
11.631677,4.011042,15.840885,1.8853257,5,Pasture
0.93131566,6.9432073,13.265356,3.0826654,5,Pasture
13.083019,2.7018318,15.039433,0.8486673,5,Pasture
11.159258,1.2411383,14.8742485,0.96797425,5,Pasture
11.360148,2.2369113,14.291269,0.21298328,5,Pasture
10.928039,7.8068805,15.150518,2.1918309,5,Pasture
11.575013,5.642272,15.43314,2.2259853,5,Pasture
2.2376113,7.672443,13.500589,3.2028992,5,Pasture
11.2538395,1.3405623,14.782591,0.64292437,5,Pasture
12.073838,5.2906017,15.682438,1.5989759,5,Pasture
11.436609,3.106401,15.755987,1.8711003,5,Pasture
11.829638,6.1866817,15.373168,2.2512867,5,Pasture
11.029661,3.3492043,15.735372,1.3081869,5,Pasture
11.349126,7.719868,15.484356,2.1842022,5,Pasture
11.641396,3.8952425,15.607652,1.7784026,5,Pasture
1.4384632,7.7728305,13.512993,3.06154,5,Pasture
1.2926148,7.676982,13.538737,3.1909485,5,Pasture
11.34991,7.64361,15.584007,2.133653,5,Pasture
11.724653,3.1428025,15.861833,1.6152226,5,Pasture
14.987868,4.248287,14.501836,0.8142446,5,Pasture
8.355854,3.8352284,15.996264,1.625407,5,Pasture
1.0152038,7.0055127,13.2811365,3.1916914,5,Pasture
10.921264,0.7065083,14.800155,0.56671757,5,Pasture
1.1523801,7.5593143,13.306786,2.959366,5,Pasture
10.957507,3.2927892,15.847691,1.8475559,5,Pasture
10.759613,1.8097688,15.252297,1.0655413,5,Pasture
1.2705661,7.759134,13.60947,3.178546,5,Pasture
11.682568,3.015764,14.380146,0.4743882,5,Pasture
11.058279,1.3083278,14.516657,0.4628889,5,Pasture
14.979198,4.1969924,15.466489,1.6939105,5,Pasture
10.095054,5.0108666,15.058704,1.2411019,5,Pasture
13.31513,7.9217668,15.412225,2.2399247,5,Pasture
10.841359,3.844595,14.999228,1.3802134,5,Pasture
11.458261,3.4691145,15.741895,1.6524119,5,Pasture
11.360089,1.7454985,14.81238,0.64451975,5,Pasture
11.546061,0.9489451,14.837236,1.0814781,5,Pasture
11.4372425,0.6889677,15.195371,0.9589062,5,Pasture
10.816432,1.75225,15.748838,1.4116117,5,Pasture
11.05414,0.45731956,14.852726,0.9294934,5,Pasture
11.368734,2.9250832,15.926894,1.9467952,5,Pasture
11.853041,8.189468,15.393705,2.3158746,5,Pasture
2.074924,7.599248,13.624316,3.2369807,5,Pasture
10.171355,2.5147445,15.456221,1.1698833,5,Pasture
11.444833,5.797845,15.388626,2.2105994,5,Pasture
10.885562,0.8191622,15.021124,0.5608341,5,Pasture
11.980382,3.2785342,15.420658,1.0813433,5,Pasture
10.7056465,2.902861,15.553885,1.3904914,5,Pasture
12.660254,6.555305,14.134156,0.3245361,5,Pasture
2.214112,7.662606,13.279696,3.2108312,5,Pasture
11.223787,4.7212286,15.459649,2.1871145,5,Pasture
10.514555,2.0811248,15.816689,1.3014445,5,Pasture
11.289905,1.4065106,14.98517,1.1011024,5,Pasture
16.25021,2.7593951,13.787827,3.1259875,5,Pasture
11.01744,2.1058168,15.0905075,0.5742696,5,Pasture
10.313831,2.2406273,15.565949,1.1979588,5,Pasture
10.705601,2.9870527,15.651737,1.293742,5,Pasture
12.277339,3.9659188,14.744592,1.2853994,5,Pasture
11.053539,0.4396437,15.318813,0.71693265,5,Pasture
10.919535,3.794437,15.629787,1.9932581,5,Pasture
12.448972,8.102216,14.822914,2.0082948,5,Pasture
11.642947,2.9242322,15.591345,1.299411,5,Pasture
1.2597221,7.7523317,13.52373,3.1810572,5,Pasture
11.033306,2.3955681,14.759402,0.85179085,5,Pasture
15.016682,4.0425987,15.586319,1.1197586,5,Pasture
12.333528,4.2721457,14.907732,0.66348827,5,Pasture
13.566071,7.6630716,15.1876545,2.136856,5,Pasture
10.919732,3.03537,14.876676,1.1361196,5,Pasture
15.332306,8.116755,15.491942,2.331036,5,Pasture
10.950009,0.47357157,14.501734,0.47152126,5,Pasture
1.8842108,7.8710604,13.332898,2.9917078,5,Pasture
11.910587,4.034928,15.3999605,1.5272509,5,Pasture
12.187279,3.5379107,14.467823,0.35764915,5,Pasture
1.3459074,7.766589,13.388818,3.0187604,5,Pasture
11.846587,3.4418032,14.981191,1.0175644,5,Pasture
11.651498,3.5490775,14.512574,0.63278985,5,Pasture
10.927932,2.3020508,15.741299,1.3999817,5,Pasture
15.271401,5.1453433,14.838613,2.0530005,5,Pasture
10.995854,2.0605984,14.988728,0.942232,5,Pasture
11.164163,1.3821096,14.878546,0.68150514,5,Pasture
11.05093,4.4380145,15.562368,2.2751021,5,Pasture
11.063995,2.268841,15.163981,0.89305687,5,Pasture
11.102183,1.597989,15.184942,0.7403227,5,Pasture
12.214392,3.7533696,15.588552,1.1627842,5,Pasture
14.438779,4.3224893,14.43351,0.5332314,5,Pasture
11.068885,0.44533908,14.6645355,0.37988934,5,Pasture
11.283177,0.69871294,15.20767,0.8222917,5,Pasture
9.92744,4.130233,15.121966,1.1281128,5,Pasture
11.903344,4.0885105,15.470089,1.9059311,5,Pasture
0.92196846,6.9868917,13.507814,3.3102694,5,Pasture
11.478433,1.8132969,15.582813,1.6179614,5,Pasture
11.027348,4.5586576,15.482914,2.163541,5,Pasture
11.303035,0.6295136,14.89778,0.45742694,5,Pasture
10.859804,1.0478611,14.803998,0.7362452,5,Pasture
12.199291,3.567111,14.220843,0.2631666,5,Pasture
11.91511,6.351577,15.498528,2.1781998,5,Pasture
12.38917,3.591593,14.46887,0.6353528,5,Pasture
10.775114,2.78938,15.804301,1.2297854,5,Pasture
2.5953965,7.8038297,13.3090315,3.0435767,5,Pasture
2.72002,7.789823,13.748024,3.1180987,5,Pasture
11.432987,1.910053,14.637562,0.5428376,5,Pasture
11.046371,2.307448,15.862872,2.053366,5,Pasture
12.360917,3.0888221,15.575399,1.5163954,5,Pasture
1.061494,7.0460067,13.389035,3.2336252,5,Pasture
10.283288,4.7713776,15.801667,1.8609105,5,Pasture
11.775291,4.1365933,15.419381,1.3941083,5,Pasture
11.547848,3.9169908,15.124801,0.9168597,5,Pasture
10.782841,1.6398005,15.046398,0.9518226,5,Pasture
1.2018356,7.4793105,13.4526005,3.1660073,5,Pasture
10.77282,3.12484,15.855319,1.4545367,5,Pasture
10.462804,1.238082,14.404347,0.26050994,5,Pasture
