t1_idx,t2_idx,label,t1_class,t2_class,t1_cluster,t2_cluster,t1_path,t2_path,cosine_similarity,change_score
5603,2377,1,PermanentCrop,HerbaceousVegetation,2,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2359.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2619.jpg,0.5468966,0.45310342
628,5725,1,AnnualCrop,PermanentCrop,5,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2816.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_427.jpg,0.42517626,0.57482374
4646,1671,1,Pasture,Forest,8,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1703.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_463.jpg,0.44143236,0.55856764
478,4764,1,AnnualCrop,Pasture,6,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2374.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1993.jpg,0.4305036,0.5694964
3487,3852,1,Highway,Industrial,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_720.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1729.jpg,0.5156499,0.4843501
4014,3322,1,Industrial,Highway,7,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2246.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_321.jpg,0.48526815,0.5147319
8676,7315,1,SeaLake,River,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_919.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2086.jpg,0.6668372,0.33316278
4751,833,1,Pasture,AnnualCrop,8,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1965.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_753.jpg,0.6099638,0.39003623
4446,2197,1,Pasture,HerbaceousVegetation,1,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1197.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2043.jpg,0.6845972,0.3154028
479,5196,1,AnnualCrop,PermanentCrop,6,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2377.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1303.jpg,0.5469892,0.4530108
1791,4910,1,Forest,Pasture,4,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_824.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_577.jpg,0.43651724,0.56348276
2029,1620,1,HerbaceousVegetation,Forest,1,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1506.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_337.jpg,0.4829319,0.5170681
2815,6080,1,Highway,Residential,0,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1218.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_14.jpg,0.58988994,0.41011006
8632,7516,1,SeaLake,River,0,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_78.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_356.jpg,0.6606568,0.3393432
1904,1563,1,HerbaceousVegetation,Forest,8,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1143.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2881.jpg,0.32512906,0.67487097
7105,2518,1,River,HerbaceousVegetation,7,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1532.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_338.jpg,0.49910975,0.50089025
1753,4879,1,Forest,Pasture,5,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_723.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_496.jpg,0.5269859,0.47301412
7288,2138,1,River,HerbaceousVegetation,6,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2019.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1837.jpg,0.41174006,0.58825994
8415,7042,1,SeaLake,River,0,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2870.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1383.jpg,0.7429583,0.2570417
7814,7393,1,SeaLake,River,5,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1145.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2284.jpg,0.5678432,0.4321568
2217,4679,1,HerbaceousVegetation,Pasture,8,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2138.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1798.jpg,0.36204672,0.6379533
6293,3595,1,Residential,Highway,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1990.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_993.jpg,0.4696452,0.5303548
4374,183,1,Pasture,AnnualCrop,2,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1012.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1563.jpg,0.43676972,0.5632303
6253,3148,1,Residential,Highway,4,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1857.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_21.jpg,0.49287552,0.5071245
6925,1898,1,River,HerbaceousVegetation,7,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1129.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1127.jpg,0.45195055,0.54804945
4973,2366,1,Pasture,HerbaceousVegetation,8,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_736.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_259.jpg,0.40516752,0.5948325
3030,6552,1,Highway,Residential,3,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_178.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2758.jpg,0.62726116,0.37273884
6114,3287,1,Residential,Highway,9,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_146.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2489.jpg,0.6046358,0.39536422
725,5615,1,AnnualCrop,PermanentCrop,5,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_410.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2395.jpg,0.663511,0.33648902
8264,6896,1,SeaLake,River,4,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2418.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1057.jpg,0.5212032,0.47879678
6031,2821,1,Residential,Highway,2,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_1278.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_123.jpg,0.5641913,0.43580872
478,5916,1,AnnualCrop,PermanentCrop,6,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2374.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_939.jpg,0.46022183,0.5397782
7474,2145,1,River,HerbaceousVegetation,7,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2474.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1869.jpg,0.48915446,0.51084554
1469,165,1,Forest,AnnualCrop,7,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2579.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1510.jpg,0.35652497,0.64347506
666,5007,1,AnnualCrop,Pasture,6,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2917.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_826.jpg,0.62657,0.37343
7399,8663,1,River,SeaLake,9,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2296.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_869.jpg,0.3236033,0.6763967
3859,6618,1,Industrial,Residential,6,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1765.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2968.jpg,0.65360236,0.34639764
4982,941,1,Pasture,Forest,3,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_760.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1082.jpg,0.40493858,0.5950614
3181,3802,1,Highway,Industrial,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2179.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1588.jpg,0.58333266,0.41666734
5122,710,1,PermanentCrop,AnnualCrop,2,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1123.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_362.jpg,0.51877844,0.48122156
2024,145,1,HerbaceousVegetation,AnnualCrop,1,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1488.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1437.jpg,0.48361722,0.5163828
5889,4640,1,PermanentCrop,Pasture,6,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_880.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1682.jpg,0.60960734,0.39039266
3779,3550,1,Industrial,Highway,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1536.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_883.jpg,0.57982594,0.42017406
2152,943,1,HerbaceousVegetation,Forest,7,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1895.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_1090.jpg,0.425562,0.574438
7213,2587,1,River,HerbaceousVegetation,9,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1835.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_577.jpg,0.47368595,0.526314
3426,6474,1,Highway,Residential,3,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_59.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2527.jpg,0.5514989,0.4485011
2388,5852,1,HerbaceousVegetation,PermanentCrop,1,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2661.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_785.jpg,0.5278449,0.4721551
7935,7229,1,SeaLake,River,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_149.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1881.jpg,0.5349128,0.46508718
2701,1783,1,HerbaceousVegetation,Forest,8,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_917.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_807.jpg,0.49423915,0.50576085
8590,7448,1,SeaLake,River,9,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_651.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2404.jpg,0.84232193,0.15767807
4024,3287,1,Industrial,Highway,6,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2262.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2489.jpg,0.5178865,0.48211348
744,5661,1,AnnualCrop,PermanentCrop,8,5,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_488.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_274.jpg,0.36030173,0.63969827
4394,569,1,Pasture,AnnualCrop,1,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1085.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2625.jpg,0.5791061,0.4208939
6827,3162,1,Residential,Highway,2,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_863.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2124.jpg,0.43814886,0.56185114
7119,2595,1,River,HerbaceousVegetation,7,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1578.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_612.jpg,0.39889762,0.60110235
1799,598,1,Forest,AnnualCrop,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_840.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2715.jpg,0.37272984,0.62727016
7811,7345,1,SeaLake,River,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1135.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_2154.jpg,0.55897516,0.44102484
3494,6370,1,Highway,Residential,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_731.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_225.jpg,0.56669766,0.43330234
6754,3690,1,Residential,Industrial,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_679.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1258.jpg,0.5490416,0.45095837
637,4535,1,AnnualCrop,Pasture,2,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_284.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1434.jpg,0.48201582,0.51798415
5388,4473,1,PermanentCrop,Pasture,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1768.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1267.jpg,0.3694786,0.6305214
1775,2336,1,Forest,HerbaceousVegetation,4,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_787.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2481.jpg,0.41997024,0.5800297
7961,7185,1,SeaLake,River,9,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1566.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1750.jpg,0.6230826,0.37691742
2348,733,1,HerbaceousVegetation,AnnualCrop,7,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_253.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_449.jpg,0.3927427,0.6072573
5616,4576,1,PermanentCrop,Pasture,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_2396.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1533.jpg,0.5670638,0.4329362
8167,7007,1,SeaLake,River,8,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2177.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1304.jpg,0.5584427,0.4415573
8618,6917,1,SeaLake,River,7,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_73.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1111.jpg,0.39625543,0.60374457
8650,7607,1,SeaLake,River,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_845.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_596.jpg,0.61209273,0.38790727
488,2398,1,AnnualCrop,HerbaceousVegetation,6,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_241.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2681.jpg,0.24965583,0.75034416
6418,3329,1,Residential,Highway,2,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2364.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_337.jpg,0.39067394,0.60932606
3625,6834,1,Industrial,Residential,3,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1079.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_892.jpg,0.73813736,0.26186264
8310,7028,1,SeaLake,River,8,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2577.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1360.jpg,0.44371182,0.5562882
3058,3852,1,Highway,Industrial,4,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1853.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1729.jpg,0.6040683,0.39593172
1391,4594,1,Forest,Pasture,4,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_237.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1568.jpg,0.6434846,0.3565154
3935,6423,1,Industrial,Residential,1,4,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_20.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2380.jpg,0.4233899,0.5766101
5293,4467,1,PermanentCrop,Pasture,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1524.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1243.jpg,0.48415238,0.5158476
3887,2771,1,Industrial,Highway,7,0,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1848.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1098.jpg,0.55458975,0.44541025
8177,7027,1,SeaLake,River,8,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_2217.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_136.jpg,0.3951687,0.60483134
6815,3824,1,Residential,Industrial,4,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_84.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1651.jpg,0.5867421,0.4132579
3785,3163,1,Industrial,Highway,7,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1547.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_2125.jpg,0.5058943,0.4941057
2519,5043,1,HerbaceousVegetation,Pasture,3,1,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_348.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_912.jpg,0.33217114,0.66782886
5549,629,1,PermanentCrop,AnnualCrop,0,6,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_221.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2820.jpg,0.6350102,0.36498982
7782,7084,1,SeaLake,River,8,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1057.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1491.jpg,0.41852188,0.5814781
421,4988,1,AnnualCrop,Pasture,6,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_2230.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_773.jpg,0.6873532,0.3126468
1493,4806,1,Forest,Pasture,4,3,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2665.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_304.jpg,0.40626487,0.5937351
6636,3789,1,Residential,Industrial,4,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_307.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_1552.jpg,0.6484555,0.3515445
4064,3011,1,Industrial,Highway,6,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Industrial/Industrial_2392.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_1734.jpg,0.6064172,0.39358282
5114,2491,1,PermanentCrop,HerbaceousVegetation,2,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/PermanentCrop/PermanentCrop_1097.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_2951.jpg,0.49891093,0.5010891
1528,72,1,Forest,AnnualCrop,7,8,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2784.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1229.jpg,0.3907403,0.6092597
8113,6887,1,SeaLake,River,0,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/SeaLake/SeaLake_1995.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_1032.jpg,0.5207645,0.47923547
6536,3382,1,Residential,Highway,4,9,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Residential/Residential_2706.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Highway/Highway_471.jpg,0.48423827,0.51576173
4632,1424,1,Pasture,Forest,2,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_1650.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Forest/Forest_2473.jpg,0.3796848,0.6203152
2084,4863,1,HerbaceousVegetation,Pasture,8,2,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1678.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/Pasture/Pasture_451.jpg,0.2309703,0.76902974
7696,1963,1,River,HerbaceousVegetation,9,7,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/River/River_815.jpg,/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1320.jpg,0.46853086,0.5314691
